Feature_ID,Coral,Coral_Dictyota,Coral_Turf,Turf,Dictyota,count
8665_325.216_11.7347_6197_N/A_osmanthuside H_no matches_no matches_no matches_no matches,NA,NA,59830.81,35769.54,89280.82,3
8666_325.2195_3.9291_1112_N/A_NA_no matches_no matches_no matches_no matches,NA,188120.5,NA,NA,NA,1
8668_325.2218_5.0502_1741_N/A_NA_no matches_no matches_no matches_no matches,850548.9,NA,NA,NA,NA,1
"8669_325.2272_7.448_3143_Massbank:TUE00282 Denatonium|N-Benzyl-2-[(2,6-dimethylphenyl)amino]-N,N-diethyl-2-oxoethanaminium_Massbank:TUE00282 Denatonium|N-Benzyl-2-[(2,6-dimethylphenyl)amino]-N,N-diethyl-2-oxoethanaminium_Organic compounds_Organic acids and derivatives_Carboxylic acids and derivatives_Amino acids, peptides, and analogues",101054.5,138244.1,90979.43,NA,247870.5,4
8676_325.237_11.5486_6197_N/A_osmanthuside H_no matches_no matches_no matches_no matches,358603.6,885058.5,548171.6,897789.2,1004468,5
8681_325.2371_11.3068_3196_N/A_Spectral Match to trans-EKODE-(E)-Ib from NIST14_no matches_no matches_no matches_no matches,NA,2043928,NA,4494664,2104600,3
8687_325.2371_10.1922_3744_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,598223.8,1
8689_325.2372_10.2888_3744_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,477208,332873,2
8703_326.1232_4.1_1888_N/A_NA_no matches_no matches_no matches_no matches,NA,318880.6,NA,NA,NA,1
8706_326.1232_4.6152_57_N/A_NA_no matches_no matches_no matches_no matches,428887.3,405164,NA,459604.8,NA,3
8714_326.1596_4.0631_1888_N/A_NA_no matches_no matches_no matches_no matches,529953.6,586454.6,NA,NA,539458.1,3
8717_326.1596_6.6117_6223_N/A_NA_no matches_no matches_no matches_no matches,312781.4,NA,NA,145582.6,118514.6,3
8720_326.1596_4.8185_-1_N/A_NA_no matches_no matches_no matches_no matches,310713.6,412231.1,NA,250037.9,345645.5,4
8724_326.1596_5.7902_1225_N/A_NA_no matches_no matches_no matches_no matches,699010.8,799225,550121.3,742533.9,NA,4
8726_326.1596_6.4048_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,193331.2,186124.1,NA,NA,2
8728_326.1802_5.8516_5101_N/A_NA_no matches_no matches_no matches_no matches,NA,63874.66,90075.18,73419.38,71842.05,4
8729_326.1805_5.5877_3245_N/A_NA_no matches_no matches_no matches_no matches,NA,77659.78,74459.95,61664.15,103348.4,4
8731_326.1959_4.0064_1888_N/A_NA_no matches_no matches_no matches_no matches,184643.8,168992,279866.8,151144.6,213311.6,5
8732_326.1959_4.1559_1888_N/A_NA_no matches_no matches_no matches_no matches,NA,155145.9,135533,151087.9,NA,3
8733_326.196_4.5125_57_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,238369.5,NA,1
8734_326.196_3.0941_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,382188.3,NA,NA,NA,1
8738_326.2171_5.6577_1225_N/A_NA_no matches_no matches_no matches_no matches,NA,464812.2,NA,NA,NA,1
8739_326.2171_4.4365_4426_N/A_NA_no matches_no matches_no matches_no matches,NA,138813.6,NA,NA,180495.4,2
8740_326.2171_5.6016_1225_N/A_NA_no matches_no matches_no matches_no matches,NA,284867.2,NA,NA,NA,1
8767_327.0085_8.2659_1858_N/A_NA_no matches_no matches_no matches_no matches,17380.07,20562.71,19076.15,NA,NA,3
8772_327.1435_6.9251_3475_N/A_NA_no matches_no matches_no matches_no matches,NA,503396.3,438570.2,NA,443172.2,3
8773_327.1436_6.5099_661_N/A_Massbank:FFF00243 Estrone_Organic compounds_Alkaloids and derivatives_Ajmaline-sarpagine alkaloids_NA,347535.8,311298.2,NA,348228.3,NA,3
8774_327.1436_6.6857_661_N/A_Massbank:FFF00243 Estrone_Organic compounds_Alkaloids and derivatives_Ajmaline-sarpagine alkaloids_NA,NA,NA,NA,567534.5,836512.9,2
8775_327.1436_6.7644_661_N/A_Massbank:FFF00243 Estrone_Organic compounds_Alkaloids and derivatives_Ajmaline-sarpagine alkaloids_NA,NA,NA,NA,328478.6,NA,1
8777_327.1548_4.0595_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,308275.7,237728.5,245524.5,3
8779_327.1549_3.4103_1417_N/A_NA_no matches_no matches_no matches_no matches,NA,330259.4,NA,404289.4,NA,2
8780_327.1549_3.7104_10_N/A_Spectral Match to Nonaethylene glycol from NIST14_Organic compounds_Organic oxygen compounds_Organooxygen compounds_Ethers,195557.1,NA,NA,NA,NA,1
8781_327.1549_3.5628_1417_N/A_NA_no matches_no matches_no matches_no matches,NA,400390.2,NA,NA,367705.7,2
8784_327.1589_6.7457_661_N/A_4'-methoxyflavone_Organic compounds_Alkaloids and derivatives_Ajmaline-sarpagine alkaloids_NA,140652.8,NA,NA,NA,NA,1
8786_327.1589_10.055_4459_N/A_NA_Organic compounds_Alkaloids and derivatives_Ajmaline-sarpagine alkaloids_NA,NA,NA,91692.48,80838.56,78425.2,3
8787_327.1589_7.3876_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,144365.9,NA,1
8788_327.1589_9.9746_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,131514.3,71893.67,78425.2,3
"8790_327.1789_6.5673_661_N/A_Massbank:EQ328401 Dienogest|2-[(8S,13S,14S,17R)-17-hydroxy-13-methyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]acetonitrile_Organic compounds_Alkaloids and derivatives_Ajmaline-sarpagine alkaloids_NA",NA,NA,NA,89324.73,NA,1
"8792_327.1794_6.711_661_N/A_Massbank:EQ328401 Dienogest|2-[(8S,13S,14S,17R)-17-hydroxy-13-methyl-3-oxo-1,2,6,7,8,11,12,14,15,16-decahydrocyclopenta[a]phenanthren-17-yl]acetonitrile_Organic compounds_Alkaloids and derivatives_Ajmaline-sarpagine alkaloids_NA",72431.34,NA,98805.47,62624.57,95979.13,4
8795_327.1796_6.0026_5465_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,151331.5,NA,NA,1
8797_327.1911_4.111_-1_N/A_NA_no matches_no matches_no matches_no matches,30573.01,NA,32071.23,NA,NA,2
8798_327.1911_4.1861_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,63164.06,75962.25,NA,2
8800_327.1951_10.7092_136_N/A_Oleanolic acid - 40.0 eV_no matches_no matches_no matches_no matches,NA,180584.4,NA,NA,236688.6,2
"8801_327.1951_10.7995_1403_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",NA,163319.6,133943.1,158881.4,272668.4,4
8804_327.1952_10.562_136_N/A_NA_no matches_no matches_no matches_no matches,NA,220428.9,NA,185951.2,300650,3
"8806_327.1952_11.4803_1486_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",NA,NA,NA,153838.5,86104.91,2
8807_327.1952_11.2415_5459_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,146093.1,155299.3,NA,2
"8810_327.1952_10.9845_1403_N/A_5-[(8aS)-2,5,5,8a-tetramethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalen-1-yl]-3-methylpentanoic acid_no matches_no matches_no matches_no matches",NA,NA,266956.1,370917.7,NA,2
"8811_327.1952_11.0488_1403_N/A_5-[(8aS)-2,5,5,8a-tetramethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalen-1-yl]-3-methylpentanoic acid_no matches_no matches_no matches_no matches",NA,NA,NA,287456.9,NA,1
8812_327.1952_11.1396_867_N/A_NA_no matches_no matches_no matches_no matches,NA,188621.8,273410.5,204574.1,172356.9,4
"8825_327.2315_10.8826_1403_N/A_5-[(8aS)-2,5,5,8a-tetramethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalen-1-yl]-3-methylpentanoic acid_no matches_no matches_no matches_no matches",NA,NA,NA,32989.02,55563.02,2
8826_327.2316_11.1442_5459_N/A_NA_no matches_no matches_no matches_no matches,42692.09,101604.2,41477.66,NA,57066.12,4
"8841_327.2527_10.8044_191_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",NA,NA,NA,711988.9,NA,1
8851_328.1389_3.5296_-1_N/A_NA_no matches_no matches_no matches_no matches,731005.4,829538.7,NA,818238.3,NA,3
8854_328.1389_3.8486_1078_N/A_NA_no matches_no matches_no matches_no matches,858239.6,NA,NA,NA,NA,1
8857_328.1389_3.7234_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,528715.9,1
8858_328.1389_4.9375_4295_N/A_NA_no matches_no matches_no matches_no matches,248244,NA,318147.4,529896.1,NA,3
8860_328.1389_4.2458_5457_N/A_NA_no matches_no matches_no matches_no matches,NA,873315.9,NA,721131.9,NA,2
8861_328.1389_4.3326_1257_N/A_NA_no matches_no matches_no matches_no matches,619094.4,490397.3,NA,NA,740397.5,3
8869_328.1753_4.9905_4295_N/A_NA_no matches_no matches_no matches_no matches,NA,399908.7,NA,NA,290886.8,2
8870_328.1753_4.4086_1257_N/A_NA_no matches_no matches_no matches_no matches,191316.1,375185.5,NA,NA,NA,2
8871_328.1753_4.4676_89_N/A_NA_no matches_no matches_no matches_no matches,91235.99,212233,NA,84534.12,159794.5,4
8872_328.1753_5.6733_678_N/A_NA_no matches_no matches_no matches_no matches,123712.9,NA,NA,143055.1,NA,2
8873_328.1753_6.4969_845_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,204239.6,385930.9,NA,2
8875_328.1904_6.3009_845_N/A_NA_no matches_no matches_no matches_no matches,NA,29236.92,NA,NA,NA,1
8876_328.1905_5.4801_678_N/A_NA_no matches_no matches_no matches_no matches,76035.8,NA,NA,NA,63945.78,2
8887_328.2228_3.5602_6869_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,126615.9,250288.2,NA,2
8888_328.2229_3.2697_6869_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,28362.06,29840.83,NA,2
8891_328.2327_4.2887_5457_N/A_NA_no matches_no matches_no matches_no matches,NA,499975.4,NA,NA,877436.8,2
8892_328.2327_5.568_678_N/A_NA_no matches_no matches_no matches_no matches,NA,179379.7,NA,NA,NA,1
8923_329.1219_5.1609_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,209775.4,1
8925_329.138_6.9843_982_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,354942.8,NA,NA,1
"8932_329.1585_5.5449_-1_N-[2-(2,5-dimethylindol-3-yl)ethyl](4-methylphenyl)carboxamide_Massbank:LU080702 Azacyclotridecan-2-one_Organic compounds_Organoheterocyclic compounds_Indoles and derivatives_Indoles",160472.3,NA,NA,NA,200384,2
8935_329.1591_6.5473_1215_N/A_Massbank:FFF00243 Estrone_no matches_no matches_no matches_no matches,NA,NA,182000.3,206628,NA,2
8939_329.1591_6.4278_-1_N/A_Massbank:FFF00243 Estrone_no matches_no matches_no matches_no matches,NA,NA,254465.1,NA,NA,1
8940_329.1592_8.0443_6675_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,87664.44,NA,NA,1
8941_329.1592_8.1579_6675_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,160376.3,217851.8,162708.6,3
8942_329.1593_6.2596_-1_N/A_Massbank:FFF00243 Estrone_no matches_no matches_no matches_no matches,136302.6,152150.8,73415.05,212508.2,NA,4
8943_329.1705_1.1691_-1_N/A_trioxsalen_no matches_no matches_no matches_no matches,29624.06,40406.48,122875.1,199085.7,45567.14,5
8946_329.1744_10.1377_3332_N/A_medrysone_no matches_no matches_no matches_no matches,NA,NA,NA,NA,648562.4,1
8947_329.1745_10.6365_1176_N/A_Drospirenone_no matches_no matches_no matches_no matches,NA,275537,NA,NA,283805.3,2
8948_329.1744_7.9979_6675_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,320358.2,358414.7,264789.8,3
8949_329.1744_10.0337_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,NA,NA,345163.7,NA,611224.4,2
8950_329.1745_10.3526_1176_N/A_MassbankEU:SM874102 Drospirenone_no matches_no matches_no matches_no matches,NA,NA,NA,330318.5,484625.6,2
8951_329.1745_9.2337_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,257745.1,NA,197486.9,NA,2
8952_329.1745_9.8693_8493_N/A_NA_no matches_no matches_no matches_no matches,121636.8,NA,188860.9,146203.8,NA,3
8954_329.1746_9.761_8493_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,188860.9,146203.8,NA,2
8955_329.1782_3.8923_-1_N/A_Massbank:FFF00095 Dehydroepiandrosterone_no matches_no matches_no matches_no matches,29832.02,NA,36439.72,NA,35784.21,3
8956_329.1782_4.5427_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,97956.26,NA,NA,1
8957_329.1783_4.3354_5530_N/A_hexadecanedioic acid_no matches_no matches_no matches_no matches,NA,NA,NA,NA,40520.27,1
8966_329.1954_10.0088_5072_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,206340.6,NA,1
8974_329.2108_10.0314_1286_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,135476.2,179925.1,2
"8975_329.2108_10.5158_1176_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",NA,541905.9,NA,NA,733797.6,2
8976_329.2108_9.7312_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,99097.73,112101.8,82301.57,137549.4,4
"8977_329.2108_9.8832_8493_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",NA,NA,176085.8,271419.3,237964.9,3
"8978_329.2108_11.1961_5444_N/A_1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid_no matches_no matches_no matches_no matches",NA,NA,490122.8,551546.4,NA,2
"8979_329.2108_11.5249_2159_N/A_NCGC00384578-01!5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid [IIN-based on: CCMSLIB00000847365]_no matches_no matches_no matches_no matches",NA,116666.6,160970.4,203732.2,124111.7,4
"8980_329.2109_11.4018_2159_N/A_NCGC00384578-01!5-[5-(acetyloxymethyl)-1,2,4a-trimethyl-7-oxo-3,4,8,8a-tetrahydro-2H-naphthalen-1-yl]-3-methylpentanoic acid [IIN-based on: CCMSLIB00000847365]_no matches_no matches_no matches_no matches",NA,NA,500982.1,581404.7,598072.9,3
"8981_329.2109_11.0423_5444_N/A_1,4a-dimethyl-9-oxo-7-propan-2-yl-3,4,10,10a-tetrahydro-2H-phenanthrene-1-carboxylic acid_no matches_no matches_no matches_no matches",NA,NA,NA,366294.6,385374.8,2
"8983_329.2109_6.7624_982_N/A_Pregn-4-en-18-al, 11,21-dihydroxy-3,20-dioxo-, (11.beta.)-_no matches_no matches_no matches_no matches",NA,44780.41,651225.6,474362.4,93739.88,4
8987_329.2318_11.2115_1885_N/A_NA_no matches_no matches_no matches_no matches,NA,2609084,NA,4695996,2895124,3
8989_329.2319_11.078_5839_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,1269570,NA,1
8990_329.2319_11.3717_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,918472.8,580489.4,2
9000_329.2683_11.5071_785_N/A_NCGC00381425-01!8-hydroxy-8-(3-octyloxiran-2-yl)octanoic acid [IIN-based on: CCMSLIB00000846585]_no matches_no matches_no matches_no matches,NA,159902.9,NA,217637.8,NA,2
9002_329.2683_10.8313_5839_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,118972.4,189188.3,NA,2
9013_330.1698_3.8_4510_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,233268.5,NA,NA,1
9014_330.1698_3.6438_4510_N/A_NA_no matches_no matches_no matches_no matches,NA,138097.1,NA,NA,NA,1
9024_330.2061_4.606_4879_N/A_Guggulsterone E&Z_no matches_no matches_no matches_no matches,NA,161132.9,NA,NA,233839.8,2
9025_330.2095_11.0974_301_N/A_NA_no matches_no matches_no matches_no matches,20412.24,24255.69,86474.29,41354.26,47206.32,5
9059_331.138_5.8647_204_N/A_NA_no matches_no matches_no matches_no matches,59522.75,NA,84044.53,84508.62,62551.55,4
9064_331.1538_6.5525_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,731345.4,NA,1
9065_331.1538_8.0095_-1_N/A_ingenol_no matches_no matches_no matches_no matches,235633.5,221235.4,242800.8,NA,270505.2,4
9067_331.1538_6.4048_290_N/A_NA_no matches_no matches_no matches_no matches,431217.5,645161.9,NA,NA,397775.6,3
9068_331.1538_7.4171_3397_N/A_NA_no matches_no matches_no matches_no matches,NA,349876.2,168461.8,237748.7,NA,3
9069_331.1538_6.0108_-1_N/A_cephalotaxine_no matches_no matches_no matches_no matches,741245.4,NA,NA,NA,NA,1
9071_331.1649_7.6219_4874_N/A_NA_no matches_no matches_no matches_no matches,NA,150144.9,318622.5,428077.1,207434.1,4
9075_331.165_4.1_-1_N/A_3-hydroxy-2-octylpentanedioic acid_no matches_no matches_no matches_no matches,NA,83316.41,NA,NA,69753.25,2
9079_331.165_5.642_-1_N/A_NA_no matches_no matches_no matches_no matches,186172.3,NA,152756.6,102728.4,146012.9,4
9080_331.1726_5.6894_204_N/A_NA_no matches_no matches_no matches_no matches,551323.5,493302.6,NA,NA,NA,2
"9084_331.19_8.5893_-1_ingenol_MassbankEU:SM874701 Dydrogesterone|(8S,9R,10S,13S,14S,17S)-17-acetyl-10,13-dimethyl-1,2,8,9,11,12,14,15,16,17-decahydrocyclopenta[a]phenanthren-3-one_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",NA,250058.9,NA,NA,196076.7,2
"9085_331.19_10.7335_8267_ingenol_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",NA,NA,NA,275490.8,361063.8,2
9088_331.1901_8.7344_-1_ingenol_CORTICOSTERONE_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids,NA,776484.5,563486.8,NA,NA,2
"9090_331.1901_9.5738_1379_ingenol_NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",NA,578141.3,611879.4,NA,NA,2
9091_331.1901_9.3178_-1_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,NA,NA,NA,726393.4,1040818,2
9092_331.1901_8.9381_8750_ingenol_Dydrogesterone_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids,NA,326461.9,401743.9,396091.8,358700.4,4
9093_331.1901_9.0836_-1_ingenol_ingenol_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids,NA,NA,713070.1,NA,NA,1
"9094_331.1901_10.1355_3878_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",422538.3,NA,841624.4,633292.4,1132713,4
9095_331.1901_9.7867_1379_ingenol_CORTICOSTERONE_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids,NA,767934.2,NA,677573.4,779345.5,3
9096_331.1901_8.3496_-1_ingenol_CORTICOSTERONE_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids,NA,684310.2,NA,NA,NA,1
9097_331.1901_9.956_4447_N/A_NA_no matches_no matches_no matches_no matches,NA,756336.4,NA,710930.3,NA,2
"9098_331.1902_10.9357_-1_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",NA,NA,NA,557615.8,392498.4,2
"9099_331.1902_10.3127_3878_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",409229.9,789311.6,635449.4,677178.1,564640.9,5
"9100_331.1902_10.5859_8267_ingenol_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",NA,369905.8,NA,NA,379900,2
9101_331.1939_6.0612_4951_N/A_Gestoden_no matches_no matches_no matches_no matches,NA,NA,53622.83,54217.69,47732.51,3
9103_331.2013_7.4102_3397_N/A_NA_no matches_no matches_no matches_no matches,NA,47751.06,NA,NA,NA,1
9114_331.2262_11.6041_-1_N/A_Prostaglandin E2_no matches_no matches_no matches_no matches,NA,NA,234918.6,248016.6,255906.9,3
"9117_331.2264_10.1459_3878_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",NA,NA,405969.5,NA,609960.5,2
"9118_331.2264_9.858_1379_N/A_[(4R,5S,6R,6aS,7R,10aR,11bR)-5-acetyloxy-6-hydroxy-10a-methoxy-4,7,11b-trimethyl-9-oxo-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran-4-yl]methyl acetate_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",NA,178333.2,NA,306142.2,200631.8,3
"9119_331.2264_9.7839_1379_N/A_[(4R,5S,6R,6aS,7R,10aR,11bR)-5-acetyloxy-6-hydroxy-10a-methoxy-4,7,11b-trimethyl-9-oxo-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran-4-yl]methyl acetate_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",41669.58,136602,197412.9,224381.2,278592.4,5
"9120_331.2264_9.6682_1379_N/A_[(4R,5S,6R,6aS,7R,10aR,11bR)-5-acetyloxy-6-hydroxy-10a-methoxy-4,7,11b-trimethyl-9-oxo-1,2,3,4a,5,6,6a,7,11,11a-decahydronaphtho[2,1-f][1]benzofuran-4-yl]methyl acetate_Organic compounds_Lipids and lipid-like molecules_Prenol lipids_Diterpenoids",NA,218205.6,289680,398920.9,119648.9,4
"9123_331.2264_10.9777_-1_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",NA,NA,NA,1056913,872157.6,2
"9124_331.2265_11.2924_7050_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",NA,NA,NA,1692471,NA,1
"9125_331.2265_11.1495_7050_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",NA,NA,1192195,710426.2,NA,2
9126_331.2265_11.4668_6318_N/A_Norethisterone acetate_Organic compounds_Organoheterocyclic compounds_Naphthofurans_NA,NA,663619.8,1108535,950888.2,NA,3
"9127_331.2265_10.5182_-1_N/A_(2R,4'aR,5'S,6'R,6'aS,10'aR,10'bR)-6'-(acetyloxy)-4'a,6'a,10'b-trimethyl-5''-oxo-decahydro-1'H-dispiro[oxirane-2,7'-naphtho[2,1-b]pyran-3',3''-oxolane]-5'-yl 2-methylpropanoate_no matches_no matches_no matches_no matches",NA,NA,276525.9,335954,256697.5,3
9128_331.2265_10.3495_-1_N/A_NA_no matches_no matches_no matches_no matches,NA,NA,NA,NA,400200.5,1
"9139_332.149_4.3741_847_N/A_(3aS,8aR)-1,3a,8-trimethyl-1,2,3,3a,8,8a-hexahydropyrrolo[2,3-b]indol-5-yl methylcarbamate_no matches_no matches_no matches_no matches",154472.3,NA,NA,117181,NA,2
9140_332.149_3.8316_2707_N/A_Rhapontigenin_no matches_no matches_no matches_no matches,142893.8,NA,NA,NA,NA,1
"9141_332.149_4.7854_-1_N/A_(3aS,8aR)-1,3a,8-trimethyl-1,2,3,3a,8,8a-hexahydropyrrolo[2,3-b]indol-5-yl methylcarbamate_no matches_no matches_no matches_no matches",74646.51,NA,NA,64319.42,68787.02,3
"9142_332.149_5.7664_9329_N/A_(3aS,8aR)-1,3a,8-trimethyl-1,2,3,3a,8,8a-hexahydropyrrolo[2,3-b]indol-5-yl methylcarbamate_no matches_no matches_no matches_no matches",NA,NA,80261.07,NA,NA,1
