Feature_ID,Control...1,Control...2,Control...3,Coral...4,Coral...5,Coral...6,Coral_Dictyota...7,Coral_Dictyota...8,Coral_Dictyota...9,Coral_Turf...10,Coral_Turf...11,Coral_Turf...12,Dictyota...13,Dictyota...14,Dictyota...15,Turf...16,Turf...17,Turf...18,count
10695_348.2167_4.5159_-1_N/A_Karakoline_no matches_no matches_no matches_no matches,215118.3,334697.6,0,0,-459317.7,0,0,0,0,0,0,0,0,0,0,0,182123.99999999997,354668.30000000005,5
10696_348.2167_4.6508_-1_N/A_Karakoline_no matches_no matches_no matches_no matches,0,0,0,0,615863.7,486107.3,504378.89999999997,0,0,0,0,620022.4,0,0,0,0,0,0,4
10697_348.2167_5.5947_4042_N/A_NA_no matches_no matches_no matches_no matches,-268447.3,0,-331917.54,-188933.76,-214089.73,0,-251595.1,0,0,0,-273105.68999999994,0,-239595.7,0,-313858.79,384013.5,417931.39999999997,164711,11
10698_348.2167_3.6192_1720_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,88428.13,0,0,0,0,0,0,0,0,0,248997.53,0,-57922.86000000001,0,3
10700_348.2377_10.802_1193_N/A_NA_no matches_no matches_no matches_no matches,0,358419.7,0,0,0,1128923.5,0,-606277.7999999999,0,0,0,0,0,0,-1118391.3,0,-957720.1,-895720.3,6
10718_348.289_11.6531_1042_N/A_putrescine-C22:5_no matches_no matches_no matches_no matches,437431.2,0,464304.39999999997,0,575563.6000000001,-219990.19999999998,0,0,373114.7,0,0,-144194.6,-197792.1,0,0,0,0,0,7
10719_348.2894_9.7106_142_N/A_Spectral Match to Benzyldodecyldimethylammonium from NIST14_no matches_no matches_no matches_no matches,1350664.52,1585872.52,802782.92,627990.46,465569.86,622058.76,911562.36,276192.16000000003,638137.76,459614.03,540391.9299999999,503240.42999999993,1384854.25,657028.65,107616.04999999999,404337.55,405830.25,407933.45,18
10720_348.2894_11.7591_1042_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,0,0,0,0,0,0,-967764.9,0,0,0,0,1003272.9,0,2
10725_348.3105_12.4798_2578_N/A_NA_no matches_no matches_no matches_no matches,0,86170.89,0,54657.59999999999,54774.33,0,0,-19104.89,120265.74000000002,0,0,0,0,87853.21,0,0,0,0,6
10729_348.3258_9.6892_142_N/A_NA_no matches_no matches_no matches_no matches,0,-115367.09000000001,0,-307163.1,0,-294581.2,0,-136152.5,0,0,0,0,878295.8,405566.7,339498.89999999997,0,0,0,7
10730_348.3258_9.8287_9031_N/A_NA_no matches_no matches_no matches_no matches,-172408.76,-155397.1,-177741.17,-75695.29,0,-77752.87999999999,0,0,0,-297982.5,-337000.87,-322081.81,236146.58,124390.57999999999,149986.48,0,0,0,11
10731_348.3258_9.9853_9031_N/A_Spectral Match to Benzyldodecyldimethylammonium from NIST14_no matches_no matches_no matches_no matches,-196762.91999999998,-182879.02999999997,-208749.55,-190478.79,-194725.7,-205800.18,0,-110141.21999999999,0,0,0,0,172501.3,0,0,0,0,0,8
10732_348.3258_9.6218_-1_N/A_Spectral Match to Benzyldodecyldimethylammonium from NIST14_no matches_no matches_no matches_no matches,-708515.5,-485114.30000000005,-775279.48,-91919.96,-102790.62,-87497.16,0,-51871.55999999999,0,0,-62863.68,-68113.31,318159.48,0,207929.87999999998,0,-75970.98000000001,0,12
10737_348.3258_9.8974_142_N/A_NA_no matches_no matches_no matches_no matches,-166702.41000000003,-138345.30000000002,-194989.88,0,-83485.26,-89266.72,0,-54348.240000000005,0,0,-84747.54,0,272993.03,115321.23,0,0,0,0,9
10745_349.1088_4.5839_423_N/A_Spectral Match to Tri(propylene glycol) butyl ether from NIST14_no matches_no matches_no matches_no matches,0,3816.264,0,0,0,0,4896.213,0,4355.807,0,0,0,-6445.041,-6445.041,0,-4737.882,-4737.882,-4737.882,8
10747_349.1279_6.2806_-1_N/A_NA_no matches_no matches_no matches_no matches,-125760.5,0,0,0,0,-213069.12999999998,-115496,0,0,0,240782.69999999998,151443.80000000002,-563131.62,-539287.2,-511152.6,0,0,0,8
10748_349.1279_5.3681_4203_N/A_NA_no matches_no matches_no matches_no matches,0,0,-218643.79,0,0,582712.4,0,0,327499.50000000006,397519.2,0,0,401619.79999999993,199380.6,0,0,0,0,6
10749_349.1279_4.7934_2396_N/A_NA_no matches_no matches_no matches_no matches,0,-164070.09999999998,0,-215254.1,0,0,-483078.69999999995,0,-425430.19999999995,0,0,0,-296201.9,-316431.6,0,-264784.1,-251476.59999999998,0,8
10750_349.1279_6.9306_-1_N/A_NA_no matches_no matches_no matches_no matches,204515.32,114382.42000000001,1082468.82,306768.4,0,0,318699.81,0,397142.51,102312.89000000001,340058.29,98169.79000000001,0,445939.6,-113111.91,0,399549.89,119603.18999999999,13
10751_349.1279_5.1203_5143_N/A_NA_no matches_no matches_no matches_no matches,0,0,-222465.5,0,445271.39999999997,0,0,0,0,334652.6,295479.1,395255.1,-923546.5,-945899.8,-882717.6,0,0,0,8
10752_349.1279_6.754_-1_N/A_NA_no matches_no matches_no matches_no matches,157658.1,0,0,0,0,476978.19999999995,240096.89999999997,0,0,179963.30000000002,157428.99999999997,262841.69999999995,197650.30000000002,384212.79999999993,152225.19999999998,118627.98,136347.08000000002,95385.77999999998,12
10753_349.1279_7.3698_2412_N/A_NA_no matches_no matches_no matches_no matches,166125.2,168357.7,0,204887.28,0,0,0,0,210825.8,0,93384.56999999999,0,-86451.09,190362.4,-122098.54999999999,0,0,0,8
10754_349.128_5.4769_2103_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,-550632.4,-368318.5,-348225.9,0,-384791.4,315474.7,132017.9,0,0,0,0,-313074.6,0,-245688.40000000002,8
10755_349.128_4.9682_5143_N/A_NA_no matches_no matches_no matches_no matches,-131240.90000000002,318134.39999999997,0,0,0,0,108243.21,151665.31,154251.61,-883431.3,-1017637.1,-951070.6,-403891.70000000007,0,0,-464309.9,-573032.4,-414972.3,12
10756_349.128_6.411_2412_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,-187057.12,840625.0800000001,262418.88,652074.88,0,-278989.6,0,0,0,0,0,276669.9,411212.29999999993,7
10757_349.128_6.6356_2412_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,0,0,181330.59999999998,296060.89999999997,0,0,0,311370.5,0,0,0,0,0,3
10758_349.128_5.9995_1966_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,0,0,0,0,0,0,0,0,528352.3,0,0,412840.9,0,2
10759_349.128_5.8252_1966_N/A_NA_no matches_no matches_no matches_no matches,216655.8,659516.7,0,0,0,0,485874.8,0,0,-444610.4,-362048.9,0,359415.6,166391.7,0,0,0,367741,8
10760_349.1281_5.6433_-1_N/A_NA_no matches_no matches_no matches_no matches,0,-1301054.2,-1277236.2,0,1039025.8,0,0,0,-337039.10000000003,0,-404476.4,-563375.3,0,0,0,0,256960.2,277286.3,8
10761_349.1391_5.253_5143_N/A_NA_no matches_no matches_no matches_no matches,164517.02000000002,0,0,157134,0,203863.3,87618.09,101127.49000000002,334487.19,0,0,0,0,210188.9,-103991.78,242165.36000000004,128683.36,0,10
10762_349.1392_5.0918_-1_N/A_NA_no matches_no matches_no matches_no matches,0,0,87525.14000000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10763_349.1392_4.0829_5654_N/A_NA_no matches_no matches_no matches_no matches,0,0,260002.7,0,0,0,0,0,0,-171440.89999999997,0,-150985.8,0,0,0,0,0,0,3
10764_349.1392_4.8677_-1_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,-223472.5,0,-338983.57,0,-186001.19999999998,-157917.8,0,-192766.8,-191141.89999999997,0,0,338939.7,0,0,161809.40000000002,8
10765_349.1392_4.7416_6175_N/A_7-hydroxy-2-methyl-3-phenyl-4H-chromen-4-one_no matches_no matches_no matches_no matches,0,0,222511.19999999998,234747.97000000003,85606.47000000002,225984.47000000003,0,0,224355.40000000002,216928.19999999998,0,212332.49999999997,0,0,-191020.13999999998,0,0,0,8
10766_349.1392_5.0156_5143_N/A_NA_no matches_no matches_no matches_no matches,0,377397.4,0,222140.69999999998,0,265711.80000000005,0,0,0,0,0,0,0,313434,0,0,0,0,4
10767_349.1392_3.8984_5654_N/A_NA_no matches_no matches_no matches_no matches,0,0,-398463.28,142153.45,0,185036.05,0,425453.70000000007,208562.30000000002,0,-370328.60000000003,0,0,0,-267086.58,201723.8,0,183785,9
10768_349.1392_5.6357_2103_N/A_NA_no matches_no matches_no matches_no matches,66753.31,0,195617.81,0,0,0,132579.2,0,0,0,0,0,0,0,0,0,326421.39999999997,0,4
10769_349.1392_4.5218_6175_N/A_7-hydroxy-2-methyl-3-phenyl-4H-chromen-4-one_no matches_no matches_no matches_no matches,0,0,0,-213188.8,0,-302813.88999999996,172724.15000000002,257498.05,101094.15000000001,0,0,0,-284137.6,-338471.4,-401988.69999999995,0,0,0,8
10770_349.1392_4.6552_2396_N/A_NA_no matches_no matches_no matches_no matches,0,0,294030.30000000005,661781.71,298821.81,484434.01,0,0,885776.7,483325.49999999994,0,0,-127108.77000000002,482630.39999999997,0,0,0,0,8
10772_349.1393_3.4059_-1_N/A_Massbank:FFF00164 Campesterol_no matches_no matches_no matches_no matches,0,0,0,0,0,-150964.87,-370566.3,-384632.39999999997,-391628,0,-72589.80000000002,-83137.93000000002,0,0,0,0,0,0,6
"10773_349.1393_3.808_4058_N/A_1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione_no matches_no matches_no matches_no matches",0,0,0,282668.28,0,0,0,0,0,0,0,209073.19999999998,0,146301.3,385192.4,0,0,-205721.14,5
"10774_349.1393_3.7255_1435_N/A_1,3,7-trimethyl-3,7-dihydro-1H-purine-2,6-dione_Organic compounds_Organoheterocyclic compounds_Imidazopyrimidines_Purines and purine derivatives",0,443308.7,0,-95040.07,0,0,0,0,0,-103726.34999999999,224107.3,0,0,0,0,0,0,86063.82,5
10775_349.1393_3.5435_4058_N/A_Homoorientin_no matches_no matches_no matches_no matches,0,0,413266.1,0,0,0,0,0,-191395.8,0,463031.00000000006,344549.39999999997,0,374775.4,0,0,0,0,5
10776_349.1643_6.1247_-1_N/A_ingenol_no matches_no matches_no matches_no matches,-241802.09999999998,0,0,0,0,-507970.89999999997,-388452.6,0,-377995.3,411295,0,0,-735853.6,-669693.8999999999,-481085.69999999995,-971851.7,-758017.2,0,10
10777_349.1643_6.3404_3825_N/A_ingenol_no matches_no matches_no matches_no matches,0,-1056316.7,-1003681.5,0,0,410177.60000000003,0,-943803.4,-1150848.6,0,0,0,0,0,1850509,-647697.9,-1030286.1,-688349.8,9
10778_349.1643_7.8063_3825_N/A_ingenol_no matches_no matches_no matches_no matches,-341042.5,0,0,690057.5,0,0,0,-661791.9,-493306.9,0,862445.7,1668244.7,0,0,-146081.5,0,579078.4,1827315.5,9
10779_349.1643_7.9993_3825_N/A_NA_no matches_no matches_no matches_no matches,530157.8999999999,305164.89999999997,466629.89999999997,0,730917.9,0,0,0,1074150.2,0,0,-439786.6,0,0,-1167892,1014958.5,582330.5,0,9
10780_349.1644_6.5711_3825_N/A_ingenol_no matches_no matches_no matches_no matches,-384649,0,-502577,0,0,0,-2005214.2,-2017356.8,-1526290.8,-3477637,-2956464.5,-3110778.6,0,0,0,0,0,0,8
10781_349.1644_6.9499_-1_N/A_NA_no matches_no matches_no matches_no matches,-966705.4,-1245154.1,-1097876.2,0,2459144.8,0,0,0,0,0,-563276.6,-735186.6,0,0,-540613.3999999999,1259059.3,0,0,8
"10782_349.1644_7.4562_-1_N/A_NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]_no matches_no matches_no matches_no matches",698958.7,0,0,0,0,0,-221119.6,0,0,0,0,0,554142.4,0,0,1073538.5,669829.5,0,5
10783_349.1644_7.6245_1764_N/A_NA_no matches_no matches_no matches_no matches,-504968.19999999995,0,-475021.49999999994,0,294095.69999999995,505544.9,634961.3,1118306.3,0,1911917.6,0,0,432104.6,350474.1,0,0,0,-323019.4,10
10784_349.1644_7.2875_3825_N/A_ingenol_no matches_no matches_no matches_no matches,0,-408032.19999999995,0,0,0,-586162.6,-578038.1,-783622.6,1302831,0,0,520871.4,4164116,826650.8,0,-544182,0,0,9
10785_349.1644_7.1313_3825_N/A_ingenol_no matches_no matches_no matches_no matches,1382187.1,0,0,307992.70000000007,0,470679.70000000007,1985815.8,0,0,2487904.4,1072181.4,0,-662551.8,0,0,-1923061.2,0,-2179405.1,9
10786_349.1644_5.7608_-1_N/A_NA_no matches_no matches_no matches_no matches,-511119.50000000006,-603497.3,-659513,-369302.39999999997,0,-330302.39999999997,0,0,0,0,-237221.59999999998,0,-416107.60000000003,0,-290842.9,0,0,0,8
10787_349.1644_5.9368_1966_N/A_NA_no matches_no matches_no matches_no matches,-401797.3,0,0,-539127.1,-555561.3999999999,-383014.19999999995,-1274716.3,-1068794.8,-919443,0,-218686,0,-332068.5,0,-253230.59999999998,-196138.2,-253766.10000000003,498597.29999999993,13
10788_349.1644_5.6297_4203_N/A_alpha-santonin_no matches_no matches_no matches_no matches,230606.9,0,0,0,0,-154528.1,0,0,0,0,0,0,-667632.2,-633212.7999999999,0,0,0,0,4
10789_349.1644_6.7565_-1_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,-2188074.3,-1412273,777787.1,1381323.1,866501.1,0,661692.6,0,-1218323.6,0,0,0,2772497.9,0,8
10790_349.1644_8.2435_-1_N/A_NA_no matches_no matches_no matches_no matches,2805112.7,0,1069725.7,0,0,0,0,0,0,-673326.8,0,0,-352631.19999999995,937199.7,-287048.8,0,0,0,6
"10791_349.1694_11.1079_4957_N/A_Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14_no matches_no matches_no matches_no matches",-70350.74100000001,0,-69863.70000000001,0,0,176813.51,-158734.18,-146640.68,0,-64525.94,-50336.19,-38588.71000000001,0,-144620.16,-154777.184,0,-294841.28,-243814.62,12
10793_349.1754_5.3116_4203_N/A_NA_no matches_no matches_no matches_no matches,0,-109701.40000000001,0,237651.08999999997,156547.99,79668.89,253378.45999999996,0,138331.46000000002,0,0,0,0,0,-91742.73999999999,0,0,197613.7,8
10794_349.1754_5.3715_2103_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118769.59999999999,0,1
10795_349.1755_7.7338_1764_N/A_NA_no matches_no matches_no matches_no matches,59801.219999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10796_349.1755_5.0976_5143_N/A_NA_no matches_no matches_no matches_no matches,0,0,197358.6,0,0,0,172898.09,128079.19,202287.79,0,0,0,140470.3,0,0,0,166319.50000000003,-88422.16999999998,7
10797_349.1755_5.9698_1966_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,43892.520000000004,101502.36,0,0,0,0,92731.09,0,0,0,0,0,64134.45,48285.95,5
10798_349.1755_5.559_2103_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,221677.05000000002,71130.49999999999,0,0,234180.29000000004,235211.89,173158.69,75479.84,143809.74,45049.759999999995,126936.59,123512.88999999998,0,10
10799_349.1755_4.8472_6175_N/A_Drospirenone_no matches_no matches_no matches_no matches,94174.16999999998,89489.16999999998,144937.66999999998,85733.14000000001,0,0,292814.28,0,0,279934.30000000005,219778.4,105431,0,0,-89695.85999999999,0,126042.2,0,10
10800_349.1755_4.1506_-1_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,120709.53,0,0,0,0,124830.90000000001,0,0,0,0,0,0,0,0,0,2
10801_349.1755_6.388_1764_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,64641.2,100796.29999999999,79530.1,0,79923.68,0,0,0,0,0,0,0,0,0,0,4
10802_349.1755_4.378_423_N/A_Spectral Match to Pentapropylene glycol from NIST14_no matches_no matches_no matches_no matches,658226.1000000001,0,332229.39999999997,0,0,0,242822.1,0,144240.4,257226.99999999997,305791.5,463805.30000000005,0,695085.1,0,0,0,0,8
10803_349.1755_4.9648_5143_N/A_NA_no matches_no matches_no matches_no matches,0,-154966.1,-205950.5,0,0,0,0,0,0,0,539308,0,0,286735,250118.1,0,0,0,5
10804_349.1755_6.8074_141_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,0,0,0,0,119205.80000000002,0,0,0,0,0,0,0,0,-139533.77000000002,0,2
10805_349.1756_4.4985_6175_N/A_Drospirenone_no matches_no matches_no matches_no matches,105957.57999999999,206951.68,129339.68,295540.08999999997,238043.58999999997,268579.69,0,0,187912.65000000002,0,0,0,131642.34,115068.73999999999,0,143274.22,180338.12,0,11
10806_349.1756_4.0002_-1_N/A_Karakoline_no matches_no matches_no matches_no matches,-58771.41,0,0,0,0,0,-115808.83,-152448.78,-114815.62,0,0,0,-76204.31000000001,-74540.54000000001,-82910.03,70009.94000000002,71566.04,0,9
10807_349.1756_5.7632_5039_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,198484.60000000003,0,0,0,0,182991.9,0,0,0,91477.59999999999,117457.8,138524.40000000002,0,0,0,5
10808_349.1756_4.7185_6175_N/A_Drospirenone_no matches_no matches_no matches_no matches,287246.69999999995,0,250118.19999999998,0,0,0,121636.39000000001,0,107220.19,157429.55,0,0,0,0,0,0,0,370846.8,6
"10809_349.1756_3.5234_1435_1-[6-(3,3-dimethyl-2-oxobutylthio)purin-9-yl]-3,3-dimethylbutan-2-one_phytolaccagenic acid_Organic compounds_Organoheterocyclic compounds_Imidazopyrimidines_Purines and purine derivatives",0,0,0,0,0,0,-83131.57999999999,-110911.23999999999,0,0,0,0,0,0,0,0,0,0,2
10810_349.1756_3.3538_-1_N/A_Karakoline_no matches_no matches_no matches_no matches,95663.66,0,0,0,0,0,78137.57,82194.26999999999,0,0,170247.08999999997,0,0,0,0,0,0,0,4
"10811_349.1757_3.6741_1435_1-[6-(3,3-dimethyl-2-oxobutylthio)purin-9-yl]-3,3-dimethylbutan-2-one_phytolaccagenic acid_Organic compounds_Organoheterocyclic compounds_Imidazopyrimidines_Purines and purine derivatives",0,0,0,0,0,-31462.489999999998,98159.98999999999,48114.87,0,79590.47,83767.97,61463.13,0,0,49662.85999999999,-60394.42,0,0,8
"10814_349.1831_4.6531_1370_hydroquinidine_Massbank:LU078701 17beta-Trenbolone|Trenbolone|(8S,13S,14S,17S)-17-hydroxy-13-methyl-2,6,7,8,14,15,16,17-octahydro-1H-cyclopenta[a]phenanthren-3-one_Organic compounds_Organoheterocyclic compounds_Quinolines and derivatives_4-hydroxy-2-alkylquinolines",215384.80000000002,0,274393.5,272541.6,285327.30000000005,251298.4,0,0,0,0,0,0,-462617.1,0,-712836,0,0,0,7
10817_349.2006_8.7108_8432_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,0,0,316742.9,-184773.99999999997,0,0,0,-289810.1,0,0,0,0,0,0,0,0,0,0,3
10819_349.2006_9.3189_1324_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,911327.7,829050.7,0,248137,227910.60000000003,176789.7,0,909403.2,701785.2,745283.9,0,995996.9,0,0,0,0,0,0,9
10820_349.2006_8.0112_-1_N/A_NA_no matches_no matches_no matches_no matches,-436436.19999999995,-460328.6,-510984.19999999995,-539299.7000000001,0,-454969.4,0,0,0,-1446780.1,-979132.9,-1219642,0,0,0,-572247,0,0,9
10821_349.2007_7.5489_-1_N/A_NA_no matches_no matches_no matches_no matches,0,0,0,173173,122050,0,284936.66,127584.36,0,0,0,0,0,0,0,0,0,-98494.84999999999,5
10822_349.2007_9.1351_1324_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,0,0,0,-131099.4,0,0,-394594.2,-297030.7,-258509.40000000002,-215911.4,0,518815.10000000003,0,0,0,440500,504732.1,599400.7,9
"10823_349.2007_8.8259_1324_N/A_NCGC00347406-02!5-(4-carboxy-3-methylbutyl)-5,6,8a-trimethyl-3-oxo-4a,6,7,8-tetrahydro-4H-naphthalene-1-carboxylic acid [IIN-based on: CCMSLIB00000847900]_no matches_no matches_no matches_no matches",375538.9,0,0,0,811086.5,732638.1,655923.6,0,404602.79999999993,676104.2,0,0,-659128.8999999999,-637950.7,0,0,0,725759.1,9
"10825_349.2007_10.5876_4308_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",441713.60000000003,237395.09999999998,329785.49999999994,254411.19999999998,0,0,337646.69999999995,0,0,340895.99999999994,477006.39999999997,525642.7,0,0,0,0,0,0,8
10826_349.2007_10.3268_-1_N/A_enoxolone_no matches_no matches_no matches_no matches,339979.7,0,0,0,874256.2,536163.1000000001,1223270.7,555091.1000000001,385242.50000000006,563439.1000000001,279367.60000000003,456856.50000000006,0,0,0,0,0,0,9
10827_349.2007_10.1756_-1_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,0,0,0,-172064.6,0,0,0,1201375.3,155629.39999999997,213213.60000000003,361184.9,515479.60000000003,503375.80000000005,333627.80000000005,0,588721.2,0,0,9
"10828_349.2007_9.7884_4308_N/A_(1R,7R)-7-ethenyl-1,4a,7-trimethyl-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid_no matches_no matches_no matches_no matches",419681.29999999993,157051.80000000002,287555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
"10829_349.2007_10.0646_4308_N/A_(1R,7R)-7-ethenyl-1,4a,7-trimethyl-3,4,4b,5,6,9,10,10a-octahydro-2H-phenanthrene-1-carboxylic acid_no matches_no matches_no matches_no matches",0,-253972.80000000002,0,277238,487781,789210.2999999999,0,0,312609.19999999995,0,0,0,0,0,0,680591.4,1118619.4,0,7
10831_349.2007_9.8475_1324_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,330224.80000000005,533336.7,429789.79999999993,0,0,0,0,747421.6,0,0,0,-372710.60000000003,0,0,0,0,0,0,5
10833_349.2007_8.3161_1324_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,-336465.30000000005,0,-456567.9,-219051.4,0,-293097.6,0,0,0,-186467.5,0,0,-653515,-612854.8,0,0,-415826.9,0,8
"10834_349.2007_9.0408_1324_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",0,0,0,-437059.29999999993,0,0,-518266.7,0,-570095.2,-350349.1,-498184.99999999994,0,-306647.9,0,0,0,0,0,6
10835_349.2008_10.4903_-1_N/A_CORTICOSTERONE_no matches_no matches_no matches_no matches,0,0,0,0,395114.19999999995,218068.00000000003,0,-310061.7,0,0,0,0,201416.10000000003,599560.1,248829.60000000003,352387.19999999995,506375.9,0,8
10836_349.2119_6.0786_1966_N/A_NA_no matches_no matches_no matches_no matches,-22702.219999999998,0,0,0,0,0,-190021.41000000003,-207377.52000000002,-242329.39,45673.05,0,146305.12,0,0,0,0,125538.62999999999,114962.62999999999,8
10838_349.2119_4.2125_-1_N/A_NA_no matches_no matches_no matches_no matches,44381.14,46766.45999999999,28048.069999999996,46643.570999999996,0,69218.361,33871.15,45902.5,70109.2,0,0,53045.2,60164.70000000001,76309.44,0,0,0,0,11
"10843_349.236_10.7876_-1_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",349139.00000000006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-743797.6,-759826.8,-852332.3,4
"10844_349.236_11.2403_2604_N/A_14-(hydroxymethyl)-5,9-dimethyltetracyclo[11.2.1.01/4,1/4?.0?,?]hexadecan-5-ol_no matches_no matches_no matches_no matches",228071.60000000003,0,0,0,0,268261.1,0,0,0,318774.30000000005,0,0,0,0,-247737.1,0,0,-234050.39999999997,5
10845_349.2362_10.7059_-1_N/A_ST092794_no matches_no matches_no matches_no matches,0,0,-1743765.4,0,0,2710098.1,0,-538804.2999999999,0,0,0,0,0,0,0,0,-1544506.9,0,4
